0.017947197,0.010178804,3948
0.017174006,0.015847921,3990
0.017377853,0.010374069,4032
0.032650948,0.014250994,4074
0.019058943,0.010181904,4116
0.019233942,0.010882139,4158
0.01969409,0.010648012,4200
0.022293091,0.010998964,4242
0.042290926,0.011202097,4284
0.043967009,0.016710997,4326
0.020349026,0.011229992,4368
0.023321867,0.011414051,4410
0.020295858,0.011538029,4452
0.020094872,0.011557102,4494
0.02204895,0.012279987,4536
0.020360947,0.012017012,4578
0.020910025,0.013105869,4620
0.020874023,0.011700869,4662
0.025706053,0.011819839,4704
0.021770954,0.011660099,4746
0.020604134,0.012744904,4788
0.021383047,0.012266159,4830
0.022367001,0.012558937,4872
0.021757841,0.015151024,4914
0.022581816,0.012356997,4956
0.030317068,0.012526989,4998
0.023190975,0.013042927,5040
0.026060104,0.015447855,5082
0.022687912,0.013029099,5124
0.025909901,0.014239073,5166
0.024887085,0.013587952,5208
0.02446413,0.013908863,5250
0.042724133,0.016120911,5292
0.023774862,0.013576984,5334
0.029639006,0.013631821,5376
0.023641109,0.013557911,5418
0.024358034,0.014302015,5460
0.024420977,0.013586044,5502
0.030167103,0.014425039,5544
0.035072088,0.013646841,5586
0.024693012,0.014615059,5628
0.024718046,0.014371872,5670
0.027120829,0.015636206,5712
0.027032137,0.014529943,5754
0.02651,0.014514923,5796
0.027521133,0.014689922,5838
0.03007102,0.016112089,5880
0.028762102,0.015712976,5922
0.037274837,0.014849186,5964
0.02600503,0.015608072,6006
0.049143076,0.016192913,6048
0.027595997,0.016313076,6090
0.030247211,0.016542912,6132
0.027216196,0.016037941,6174
0.029192924,0.016273022,6216
0.028356075,0.015748978,6258
0.054437876,0.029700041,6300
0.049767971,0.032557011,6342
0.049880028,0.031358004,6384
0.062155962,0.042891979,6426
0.056308031,0.02985096,6468
0.060447931,0.042148113,6510
0.058890104,0.03094101,6552
0.055328846,0.030962944,6594
0.063414097,0.03127408,6636
0.053453922,0.03075099,6678
0.060343027,0.033182144,6720
0.052351952,0.036708117,6762
0.05489707,0.035568953,6804
0.061151981,0.036035061,6846
0.069944859,0.05786705,6888
0.096123934,0.064696074,6930
0.092330933,0.033366919,6972
0.078852892,0.033074141,7014
0.05675602,0.033727884,7056
0.055085897,0.033385992,7098
0.060947895,0.036452055,7140
0.031848907,0.018324137,7182
0.0322299,0.020133972,7224
0.035401821,0.019447088,7266
0.039466858,0.018918991,7308
0.033378124,0.018419981,7350
0.03425312,0.018641949,7392
0.036147118,0.018713951,7434
0.034072876,0.019087076,7476
0.034923077,0.018862963,7518
0.038832188,0.019376993,7560
0.039856911,0.020148993,7602
0.036500931,0.028176069,7644
0.035459995,0.019331932,7686
0.042348146,0.01927495,7728
0.046784878,0.027015924,7770
0.035073042,0.020171881,7812
0.036304951,0.023789883,7854
0.035324097,0.020565033,7896
0.034766912,0.020957947,7938
0.036096096,0.020586967,7980
0.03631115,0.021385908,8022
0.079385042,0.048038006,8064
0.075253963,0.052726984,8106
0.075489998,0.041596889,8148
0.087051153,0.048697948,8190
0.087774992,0.042681932,8232
0.086505175,0.054602861,8274
0.108651876,0.047347069,8316
0.084501028,0.044558048,8358
0.104989052,0.044650793,8400
0.084515095,0.056707859,8442
0.097977877,0.04600215,8484
0.117240906,0.046033144,8526
0.092089891,0.049420118,8568
0.08236599,0.043934107,8610
0.085413933,0.061518908,8652
0.096171141,0.05466795,8694
0.091362953,0.051079035,8736
0.090043068,0.044675827,8778
0.084019184,0.046447992,8820
0.098689079,0.032351017,8862
0.039372921,0.022877216,8904
0.044656992,0.022796869,8946
0.040736914,0.022897005,8988
0.046571016,0.025515795,9030
0.045503139,0.031734943,9072
0.041382074,0.022989035,9114
0.041191816,0.023351192,9156
0.041601896,0.02346015,9198
0.04225111,0.024157047,9240
0.043900967,0.023349047,9282
0.041508198,0.024585009,9324
0.041911125,0.023719788,9366
0.043456078,0.023300886,9408
0.041618109,0.024157047,9450
0.044491053,0.031831026,9492
0.044298172,0.024423838,9534
0.041749001,0.026349068,9576
0.049371004,0.026257038,9618
0.043064117,0.024169922,9660
0.074687958,0.074702978,9702
0.109736919,0.071329117,9744
0.125559092,0.064319849,9744
0.126744032,0.077451944,9786
0.126230001,0.066792011,9786
0.119611979,0.063724041,9828
0.124068022,0.074899197,9870
0.152576923,0.079822063,9870
0.110926151,0.064694881,9912
0.123198032,0.070353985,9954
0.116248131,0.078617811,9996
0.119904041,0.081517935,10038
0.118474007,0.065199137,10080
0.048712969,0.02632308,10122
0.060075045,0.026540041,10164
0.053174973,0.02600503,10206
0.04620409,0.02838707,10248
0.046689034,0.025806904,10290
0.046824932,0.027068138,10332
0.065640926,0.028536081,10374
0.046576023,0.027558088,10416
0.048002005,0.027750969,10458
0.048977137,0.026804924,10500
0.047788858,0.026532173,10542
0.048357964,0.026694059,10584
0.048607111,0.027637005,10626
0.05274415,0.027912855,10668
0.048680067,0.027446032,10710
0.049599171,0.026763916,10752
0.049252033,0.028681993,10794
0.107462883,0.078448057,10836
0.173914909,0.096274137,10878
0.156301022,0.102321863,10878
0.159674883,0.121408939,10920
0.186674118,0.099433899,10920
0.188169003,0.149029016,10962
0.233891964,0.102319956,10962
0.182728052,0.119652033,11004
0.192548037,0.095716953,11004
0.184252977,0.102298021,11046
0.172610998,0.099293947,11046
0.205613852,0.105284929,11088
0.183801889,0.114267111,11088
0.155678988,0.098439932,11130
0.182137966,0.089284897,11130
0.178545952,0.096873045,11172
0.19789505,0.111147881,11172
0.170589924,0.107800007,11214
0.258150101,0.226991892,11214
0.398284912,0.083720922,11256
0.241039038,0.04588604,11256
0.051967144,0.030622005,11298
0.052076101,0.029855013,11340
0.058763027,0.028817892,11382
0.060176849,0.032655001,11424
0.060667992,0.030599117,11466
0.058172941,0.028815985,11508
0.075973988,0.031713009,11550
0.054889917,0.031980038,11592
0.093063116,0.063459873,11634
0.098238945,0.053871155,11676
0.11145401,0.052377939,11718
0.098222971,0.054324865,11760
0.110969782,0.051382065,11802
0.120098114,0.059142113,11802
0.10272193,0.05347991,11844
0.125807047,0.053539991,11886
0.105997086,0.05302906,11886
0.099350929,0.062364101,11928
0.097915888,0.053795099,11970
0.088381052,0.054044008,12012
0.095451117,0.066591978,12054
0.113636017,0.056236982,12054
0.093604088,0.052988052,12096
0.100113869,0.030632019,12138
0.066123009,0.031399965,12180
0.062031031,0.035537004,12222
0.056031942,0.031104088,12264
0.056861877,0.030700207,12306
0.059007883,0.031496048,12348
0.062338114,0.03185606,12390
0.056329966,0.033956051,12432
0.063694,0.033420086,12474
0.055438995,0.031770945,12516
0.058409929,0.032529116,12558
0.061346054,0.032160044,12600
0.05728507,0.035633087,12642
0.068640232,0.032166958,12684
0.060378075,0.032654047,12726
0.056175947,0.032649994,12768
0.054788113,0.032341957,12810
0.060071945,0.041672945,12852
0.122482777,0.069629192,12894
0.147151947,0.080696106,12894
0.136273146,0.068845034,12936
0.151977062,0.072551012,12936
0.132614851,0.070684195,12978
0.13658905,0.087663889,12978
0.159429073,0.081110954,13020
0.143913031,0.081869841,13020
0.15644598,0.069404125,13062
0.13815403,0.072581053,13062
0.1510818,0.07460618,13104
0.158379078,0.074934006,13104
0.14586401,0.071312904,13146
0.13709712,0.080018997,13146
0.138876915,0.075489998,13188
0.119482994,0.071008205,13230
0.145162821,0.080886126,13230
0.099189997,0.037204981,13272
0.074731112,0.033741951,13314
0.061623096,0.036949873,13356
0.058423042,0.033969879,13398
0.061517,0.036214828,13440
0.063066959,0.034246922,13482
0.061850071,0.034152985,13524
0.072067976,0.034834146,13566
0.061698914,0.038477898,13608
0.066132069,0.034961939,13650
0.062176943,0.034680128,13692
0.068675995,0.037821054,13734
0.062443018,0.034111977,13776
0.062439203,0.035007954,13818
0.068398952,0.035531044,13860
0.072517872,0.037809134,13902
0.075561047,0.035721064,13944
0.074012041,0.039397955,13986
0.063756943,0.036659002,14028
0.061579943,0.040137053,14070
0.375921011,0.208304882,14112
0.342311859,0.26901722,14112
0.408770084,0.24156785,14112
0.423933983,0.315661192,14112
0.492643118,0.219522953,14154
0.305335999,0.23310709,14196
0.365360975,0.219897985,14196
0.419700861,0.221846104,14238
0.069557905,0.037293196,14280
0.065464973,0.038481951,14322
0.064239979,0.037153006,14364
0.068685055,0.039423943,14406
0.070502996,0.037832022,14448
0.071510077,0.037340879,14490
0.063755989,0.046566963,14532
0.072125912,0.038058043,14574
0.06248498,0.037985802,14616
0.076067924,0.036118031,14658
0.086298943,0.038501978,14700
0.065749884,0.037096024,14742
0.06993103,0.036901951,14784
0.071821928,0.038271189,14826
0.072647095,0.037441015,14868
0.072804928,0.041846991,14910
0.064963102,0.038809061,14952
0.070261002,0.037997007,14994
0.065168142,0.038028955,15036
0.07055521,0.038153887,15078
0.079532146,0.03886795,15120
0.080631971,0.048418999,15162
0.081024885,0.043951035,15204
0.071749926,0.039843082,15246
0.089475155,0.048048973,15288
0.07959199,0.039016962,15330
0.070290089,0.040119886,15372
0.067898035,0.040339947,15414
0.070847034,0.040261984,15456
0.076313972,0.041558981,15498
0.077626944,0.041337013,15540
0.084199905,0.040338993,15582
0.072562933,0.045516014,15624
0.090440989,0.047241926,15666
0.069910049,0.041397095,15708
0.075599909,0.040614128,15750
0.072245836,0.042693138,15792
0.087141037,0.040019989,15834
0.072388172,0.040303946,15876
0.092716932,0.046669006,15918
0.07743907,0.045610905,15960
0.070559978,0.041326046,16002
0.078044891,0.052251101,16044
0.071870089,0.047117949,16086
0.073184013,0.045069933,16128
0.075803041,0.045186996,16170
0.077883959,0.046414137,16212
0.083785057,0.042469978,16254
0.074620008,0.041854143,16296
0.077021122,0.041377783,16338
0.083493948,0.044889927,16380
0.076450109,0.042605877,16422
0.076396942,0.051289082,16464
0.073652983,0.046998978,16506
0.119044065,0.047989845,16548
0.129459143,0.042409897,16590
0.09305191,0.043973923,16632
0.084187984,0.056226015,16674
0.084676981,0.05054307,16716
0.08337903,0.042976856,16758
0.081523895,0.047468185,16800
0.083607197,0.045473814,16842
0.085011005,0.045840025,16884
0.083628893,0.044358969,16926
0.088083982,0.057060003,16968
0.098445177,0.046787977,17010
0.087085009,0.044150829,17052
0.084564924,0.051157951,17094
0.089504004,0.047408104,17136
0.079260111,0.047499895,17178
0.07972908,0.044151068,17220
0.093818903,0.056549072,17262
0.089834929,0.044224977,17304
0.085574865,0.046519995,17346
0.098013878,0.048892975,17388
0.084627867,0.046245098,17430
0.083793163,0.04506278,17472
0.130203962,0.092837095,17514
0.086894989,0.073093891,17556
0.080559969,0.054178953,17598
0.089833021,0.065646172,17640
0.142067909,0.075524092,17682
0.141737938,0.092976093,17724
0.154659033,0.066854954,17766
0.09611702,0.06505084,17808
0.082198858,0.044978142,17850
0.090517998,0.056453943,17892
0.079229116,0.047034979,17934
0.084599972,0.051796198,17976
0.086136103,0.053864956,18018
0.084785938,0.047855854,18060
0.085885048,0.048018932,18102
0.085392952,0.046039104,18144
0.095092058,0.047516823,18186
0.087018967,0.046241045,18228
0.085414886,0.045808077,18270
0.086053848,0.050293922,18312
0.08387208,0.049612045,18354
0.087862968,0.075265884,18396
0.084043026,0.049216986,18438
0.095128059,0.046153069,18480
0.083733082,0.050125837,18522
0.089807034,0.052746058,18564
0.087541103,0.048466921,18606
0.09010005,0.046586037,18648
0.08887291,0.052890062,18690
0.08739686,0.050351143,18732
0.0866189,0.047129154,18774
0.083508968,0.055531025,18816
0.093069077,0.047158957,18858
0.086114883,0.053114176,18900
0.103570938,0.051714182,18942
0.102410793,0.048144102,18984
0.086730957,0.050967932,19026
0.09188199,0.062002182,19068
0.085287094,0.059007883,19110
0.087989092,0.050332069,19152
0.128493071,0.055511951,19194
0.104460955,0.068356991,19236
0.122169018,0.059788942,19278
0.09267807,0.04864502,19320
0.08789897,0.049944162,19362
0.086796045,0.04997015,19404
0.092879057,0.050863981,19446
0.094167948,0.056900978,19488
0.088809013,0.050348997,19530
0.098114967,0.079638958,19572
0.112199068,0.068234921,19572
0.10825181,0.065790176,19614
0.100718975,0.052203178,19656
0.095147848,0.057204962,19698
0.114305019,0.058953047,19740
0.110941887,0.051846981,19782
0.091930866,0.050985098,19824
0.092547178,0.049618959,19866
0.100292206,0.050263882,19908
0.092971087,0.061988115,19950
0.100787163,0.053380013,19992
0.089005947,0.051658869,20034
0.126753092,0.069753885,20034
0.116260052,0.06964612,20076
